Clicks;Cost;Conversions;Device;Place;BannerType;QueryType (search only);TargetingType;Shows
4225;57038,52353;67;Mobile;Networks;image_ad;none;Retargeting;322527
0;0;0;Desktop;Search;mcbanner;Brand;Phrase;0
369;93758,86828;95;Desktop;Search;mcbanner;Brand;Phrase;85802
655;88549,16281;61;Desktop;Search;mcbanner;Competitor;Phrase;301100
858;116461,401;79;Desktop;Search;mcbanner;Other;Phrase;320425
3;569,3108136;1;Mobile;Search;mcbanner;Brand;Phrase;788
5;778,372678;0;Mobile;Search;mcbanner;Competitor;Phrase;1595
7;976,4002627;1;Mobile;Search;mcbanner;Other;Phrase;2864
10624;346379,1697;538;Desktop;Search;text;Brand;Phrase;62088
133;9928,844136;2;Desktop;Search;text;Competitor;Phrase;6702
1074;71893,84846;29;Desktop;Search;text;Other;Phrase;33608
0;0;0;Mobile;Networks;text;none;Phrase;0
0;0;0;Mobile;Networks;text;none;Retargeting;0
13283;341427,7045;838;Mobile;Search;text;Brand;Phrase;64298
214;15910,60574;5;Mobile;Search;text;Competitor;Phrase;8468
1794;109353,9834;53;Mobile;Search;text;Other;Phrase;49527
1272;17933,69153;11;Desktop;Networks;text;none;Phrase;1842130
13;261,9976271;0;Desktop;Networks;text;none;Retargeting;13275
12153;360428,9393;1092;Desktop;Search;text;Brand;Phrase;35793
49;2744,078771;0;Desktop;Search;text;Competitor;Phrase;1215
299;17162,16465;17;Desktop;Search;text;Other;Phrase;4333
18685;151688,6228;132;Mobile;Networks;text;none;Phrase;2677327
40;304,1118051;1;Mobile;Networks;text;none;Retargeting;11284
20777;332327,6963;2071;Mobile;Search;text;Brand;Phrase;61023
118;6773,232483;0;Mobile;Search;text;Competitor;Phrase;2062
495;29745,21648;14;Mobile;Search;text;Other;Phrase;7692
0;0;1;Desktop;Networks;text;none;Phrase;0
5261;140881,7623;170;Desktop;Search;text;Brand;Phrase;23722
1122;100980,7343;17;Desktop;Search;text;Competitor;Phrase;44046
3960;273569,8147;60;Desktop;Search;text;Other;Phrase;81766
0;0;1;Mobile;Networks;text;none;Phrase;0
9047;209032,0165;364;Mobile;Search;text;Brand;Phrase;34803
1983;169320,7332;39;Mobile;Search;text;Competitor;Phrase;67136
4149;284463,6103;81;Mobile;Search;text;Other;Phrase;78891
814;26643,17415;4;Desktop;Search;text;Brand;Phrase;2686
87;7176,819814;0;Desktop;Search;text;Competitor;Phrase;3634
2714;135669,4242;0;Desktop;Search;text;Other;Phrase;34851
1183;26983,64558;6;Mobile;Search;text;Brand;Phrase;3215
112;7989,61528;0;Mobile;Search;text;Competitor;Phrase;2233
2884;112954,3985;4;Mobile;Search;text;Other;Phrase;23638
0;0;0;Desktop;Networks;text;none;Phrase;0
40;738,1001695;0;Desktop;Networks;text;none;Retargeting;13084
38627;1400952,86;3819;Desktop;Search;text;Brand;Phrase;207667
8;191,230322;0;Desktop;Search;text;Competitor;Phrase;62
61;1137,552559;0;Desktop;Search;text;Other;Phrase;420
361;3537,827085;0;Mobile;Networks;text;none;Retargeting;50901
83159;1699483,964;6395;Mobile;Search;text;Brand;Phrase;541170
25;467,8355847;0;Mobile;Search;text;Competitor;Phrase;185
145;1727,332017;3;Mobile;Search;text;Other;Phrase;1697
4989;53285,23884;29;Desktop;Networks;text;none;Phrase;1371793
2205;59962,15996;34;Desktop;Networks;text;none;Retargeting;1127949
14367;827846,2687;1645;Desktop;Search;text;Brand;Phrase;39902
3182;252649,123;122;Desktop;Search;text;Competitor;Phrase;42175
4989;432599,7144;220;Desktop;Search;text;Other;Phrase;84468
27059;151266,816;35;Mobile;Networks;text;none;Phrase;2677018
20821;362490,4998;392;Mobile;Networks;text;none;Retargeting;2544807
